	index
4979	TCGA-EW-A6S9-01
4980	TCGA-AC-A7VB-01
4981	TCGA-37-4141-01
4982	TCGA-15-0742-01
4983	TCGA-EK-A2R9-01
4984	TCGA-HT-A5RB-01
4985	TCGA-E2-A1L6-01
4986	TCGA-22-5482-01
4987	TCGA-67-6217-01
4988	TCGA-EA-A411-01
4989	TCGA-EK-A2RL-01
4990	TCGA-EE-A184-06
4991	TCGA-ET-A40Q-01
4992	TCGA-G9-6496-01
4993	TCGA-HZ-7919-01
4994	TCGA-HC-A6AQ-01
4995	TCGA-BP-4991-01
4996	TCGA-ZF-AA4V-01
4997	TCGA-2J-AABP-01
4998	TCGA-D8-A27F-01
4999	TCGA-D8-A1Y2-01
5000	TCGA-66-2783-01
5001	TCGA-ET-A3BP-01
5002	TCGA-49-6743-01
5003	TCGA-D8-A27H-01
5004	TCGA-62-A46R-01
5005	TCGA-BQ-5883-01
5006	TCGA-S9-A7IX-01
5007	TCGA-EM-A4FV-01
5008	TCGA-B6-A1KC-01
5009	TCGA-ER-A19S-06
5010	TCGA-AN-A0FD-01
5011	TCGA-EM-A3SZ-01
5012	TCGA-FJ-A3Z9-01
5013	TCGA-CG-4469-01
5014	TCGA-EW-A1P8-01
5015	TCGA-PQ-A6FN-01
5016	TCGA-18-3411-01
5017	TCGA-WN-A9G9-01
5018	TCGA-DD-A11C-01
5019	TCGA-DZ-6131-01
5020	TCGA-OL-A5D7-01
5021	TCGA-B0-5703-01
5022	TCGA-DU-6400-01
5023	TCGA-CH-5769-01
5024	TCGA-D8-A27R-01
5025	TCGA-BR-4363-01
5026	TCGA-13-1501-01
5027	TCGA-CF-A47W-01
5028	TCGA-BP-4760-01
5029	TCGA-BA-4077-01
5030	TCGA-CW-5588-01
5031	TCGA-E9-A22G-01
5032	TCGA-05-4395-01
5033	TCGA-ET-A25K-01
5034	TCGA-B6-A0X1-01
5035	TCGA-S9-A6WI-01
5036	TCGA-64-5778-01
5037	TCGA-55-7574-01
5038	TCGA-PG-A914-01
5039	TCGA-DB-A64V-01
5040	TCGA-S9-A7R7-01
5041	TCGA-AZ-6599-01
5042	TCGA-L5-A8NT-01
5043	TCGA-VQ-A91S-01
5044	TCGA-A2-A0YK-01
5045	TCGA-VW-A8FI-01
5046	TCGA-D8-A1J8-01
5047	TCGA-CM-6172-01
5048	TCGA-GC-A3RB-01
5049	TCGA-S8-A6BW-01
5050	TCGA-68-7755-01
5051	TCGA-13-0893-01
5052	TCGA-50-7109-01
5053	TCGA-AJ-A3OL-01
5054	TCGA-VQ-AA6J-01
5055	TCGA-BH-A0BV-01
5056	TCGA-HC-7233-01
5057	TCGA-EJ-7784-01
5058	TCGA-P3-A6T5-01
5059	TCGA-S3-A6ZF-01
5060	TCGA-CZ-5456-01
5061	TCGA-AO-A124-01
5062	TCGA-2J-AAB4-01
5063	TCGA-PL-A8LX-01
5064	TCGA-CJ-5675-01
5065	TCGA-BH-A1EW-01
5066	TCGA-DQ-5625-01
5067	TCGA-ET-A3DU-01
5068	TCGA-G2-A2EK-01
5069	TCGA-DA-A95V-06
5070	TCGA-MZ-A5BI-01
5071	TCGA-MP-A4TC-01
5072	TCGA-86-8055-01
5073	TCGA-F1-A72C-01
5074	TCGA-21-1071-01
5075	TCGA-2Z-A9JL-01
5076	TCGA-5C-A9VG-01
5077	TCGA-ER-A2NC-06
5078	TCGA-4L-AA1F-01
5079	TCGA-ZG-A9L2-01
5080	TCGA-ZF-A9R2-01
5081	TCGA-T2-A6WZ-01
5082	TCGA-BA-A6DD-01
5083	TCGA-EM-A22Q-01
5084	TCGA-K4-A5RI-01
5085	TCGA-CF-A3MI-01
5086	TCGA-A4-7915-01
5087	TCGA-OL-A5S0-01
5088	TCGA-DJ-A3VJ-01
5089	TCGA-EM-A3AN-01
5090	TCGA-HD-A634-01
5091	TCGA-66-2765-01
5092	TCGA-CV-6959-01
5093	TCGA-RY-A83Y-01
5094	TCGA-L5-A8NW-01
5095	TCGA-YL-A8S9-01
5096	TCGA-AF-A56N-01
5097	TCGA-2Z-A9JG-01
5098	TCGA-S9-A6WE-01
5099	TCGA-D3-A2J9-06
5100	TCGA-27-2519-01
5101	TCGA-XP-A8T6-01
5102	TCGA-EO-A3L0-01
5103	TCGA-L9-A8F4-01
5104	TCGA-IB-7651-01
5105	TCGA-CV-6952-01
5106	TCGA-IB-AAUV-01
5107	TCGA-D7-A4YX-01
5108	TCGA-B0-5699-01
5109	TCGA-AX-A1C7-01
5110	TCGA-A5-A2K4-01
5111	TCGA-F4-6809-01
5112	TCGA-AC-A2QI-01
5113	TCGA-CG-4449-01
5114	TCGA-5P-A9JZ-01
5115	TCGA-D8-A1JT-01
5116	TCGA-AA-3697-01
5117	TCGA-B6-A1KN-01
5118	TCGA-59-2350-01
5119	TCGA-28-2514-01
5120	TCGA-D6-6826-01
5121	TCGA-G3-A5SM-01
5122	TCGA-O1-A52J-01
5123	TCGA-GU-A762-01
5124	TCGA-VR-AA7I-01
5125	TCGA-G9-6378-01
5126	TCGA-EJ-5521-01
5127	TCGA-BH-A1FG-01
5128	TCGA-AJ-A3NF-01
5129	TCGA-A3-3320-01
5130	TCGA-DK-AA6Q-01
5131	TCGA-E1-A7YM-01
5132	TCGA-EW-A1P1-01
5133	TCGA-M7-A720-01
5134	TCGA-05-4432-01
5135	TCGA-D5-6931-01
5136	TCGA-29-1696-01
5137	TCGA-EL-A3T2-01
5138	TCGA-IC-A6RF-01
5139	TCGA-HC-A8D0-01
5140	TCGA-BQ-5882-01
5141	TCGA-3A-A9IL-01
5142	TCGA-L6-A4EQ-01
5143	TCGA-HT-7879-01
5144	TCGA-AX-A3GI-01
5145	TCGA-EK-A2PM-01
5146	TCGA-LT-A5Z6-01
5147	TCGA-35-5375-01
5148	TCGA-A8-A09V-01
5149	TCGA-CU-A72E-01
5150	TCGA-EW-A3E8-01
5151	TCGA-FD-A3SN-01
5152	TCGA-E1-A7YI-01
5153	TCGA-J8-A3YH-01
5154	TCGA-ER-A19M-06
5155	TCGA-CZ-5984-01
5156	TCGA-PE-A5DD-01
5157	TCGA-51-4080-01
5158	TCGA-HM-A4S6-01
5159	TCGA-12-0618-01
5160	TCGA-73-4676-01
5161	TCGA-DJ-A2Q2-01
5162	TCGA-EJ-5502-01
5163	TCGA-D8-A1XV-01
5164	TCGA-VR-AA7D-01
5165	TCGA-55-1596-01
5166	TCGA-EA-A78R-01
5167	TCGA-CQ-6220-01
5168	TCGA-YD-A89C-06
5169	TCGA-H9-A6BY-01
5170	TCGA-CN-4726-01
5171	TCGA-DD-AADY-01
5172	TCGA-DF-A2KR-01
5173	TCGA-63-6202-01
5174	TCGA-JX-A3Q8-01
5175	TCGA-A6-5661-01
5176	TCGA-C5-A1BQ-01
5177	TCGA-13-1495-01
5178	TCGA-EX-A449-01
5179	TCGA-ZJ-AAXA-01
5180	TCGA-97-7941-01
5181	TCGA-FE-A23A-01
5182	TCGA-V1-A9O5-01
5183	TCGA-B0-5108-01
5184	TCGA-A8-A0A9-01
5185	TCGA-UY-A8OB-01
5186	TCGA-H2-A3RH-01
5187	TCGA-L4-A4E5-01
5188	TCGA-A3-A8OW-01
5189	TCGA-34-8456-01
5190	TCGA-EL-A3T9-01
5191	TCGA-VS-A94W-01
5192	TCGA-66-2734-01
5193	TCGA-09-2045-01
5194	TCGA-D7-A6EY-01
5195	TCGA-A2-A0CV-01
5196	TCGA-AR-A2LJ-01
5197	TCGA-77-8009-01
5198	TCGA-FJ-A871-01
5199	TCGA-78-7155-01
5200	TCGA-EE-A2A6-06
5201	TCGA-CN-A6V7-01
5202	TCGA-14-2554-01
5203	TCGA-EK-A2PG-01
5204	TCGA-75-7031-01
5205	TCGA-P3-A6SX-01
5206	TCGA-E9-A5FL-01
5207	TCGA-AJ-A8CV-01
5208	TCGA-CN-4742-01
5209	TCGA-XF-A8HH-01
5210	TCGA-4B-A93V-01
5211	TCGA-CQ-A4C7-01
5212	TCGA-FG-A60K-01
5213	TCGA-HC-7736-01
5214	TCGA-E9-A249-01
5215	TCGA-CV-7090-01
5216	TCGA-BH-A0HQ-01
5217	TCGA-61-2016-01
5218	TCGA-77-7463-01
5219	TCGA-P5-A5ET-01
5220	TCGA-AC-A3TN-01
5221	TCGA-EL-A3H5-01
5222	TCGA-98-8022-01
5223	TCGA-UY-A78O-01
5224	TCGA-23-1116-01
5225	TCGA-FD-A3SQ-01
5226	TCGA-EO-A3KU-01
5227	TCGA-DB-A64R-01
5228	TCGA-VQ-A8PO-01
5229	TCGA-EM-A3O9-01
5230	TCGA-2F-A9KT-01
5231	TCGA-62-8397-01
5232	TCGA-DU-A5TW-01
5233	TCGA-DD-AAEA-01
5234	TCGA-D3-A2J6-06
5235	TCGA-30-1714-01
5236	TCGA-A2-A04U-01
5237	TCGA-V5-AASX-01
5238	TCGA-BQ-7053-01
5239	TCGA-A5-A2K5-01
5240	TCGA-CS-4942-01
5241	TCGA-S8-A6BV-01
5242	TCGA-D9-A6EC-06
5243	TCGA-DM-A1D9-01
5244	TCGA-55-A57B-01
5245	TCGA-B2-5641-01
5246	TCGA-EI-6511-01
5247	TCGA-DK-A2I4-01
5248	TCGA-FY-A3R9-01
5249	TCGA-BQ-5890-01
5250	TCGA-EJ-A65D-01
5251	TCGA-G4-6307-01
5252	TCGA-CG-5721-01
5253	TCGA-V5-A7RC-01
5254	TCGA-50-5049-01
5255	TCGA-24-2035-01
5256	TCGA-22-4595-01
5257	TCGA-13-1410-01
5258	TCGA-D8-A1XU-01
5259	TCGA-13-1511-01
5260	TCGA-G9-6371-01
5261	TCGA-DA-A1HY-06
5262	TCGA-2H-A9GR-01
5263	TCGA-CE-A484-01
5264	TCGA-BB-8601-01
5265	TCGA-HT-8563-01
5266	TCGA-CN-6996-01
5267	TCGA-23-2084-01
5268	TCGA-VR-AA4G-01
5269	TCGA-23-1118-01
5270	TCGA-P5-A5F0-01
5271	TCGA-BA-6870-01
5272	TCGA-AR-A2LE-01
5273	TCGA-CH-5764-01
5274	TCGA-CV-7422-01
5275	TCGA-BH-A0AU-01
5276	TCGA-BR-8365-01
5277	TCGA-2L-AAQA-01
5278	TCGA-F9-A4JJ-01
5279	TCGA-A7-A0CG-01
5280	TCGA-56-A4ZJ-01
5281	TCGA-A8-A06U-01
5282	TCGA-ZG-A9LM-01
5283	TCGA-OL-A97C-01
5284	TCGA-KC-A4BV-01
5285	TCGA-IN-8663-01
5286	TCGA-A8-A08H-01
5287	TCGA-90-7767-01
5288	TCGA-CX-7086-01
5289	TCGA-06-2562-01
5290	TCGA-E2-A1LH-01
5291	TCGA-56-8628-01
5292	TCGA-ER-A2NH-06
5293	TCGA-DJ-A3UN-01
5294	TCGA-AR-A0TQ-01
5295	TCGA-VQ-A927-01
5296	TCGA-L5-A4OF-01
5297	TCGA-EO-A1Y7-01
5298	TCGA-D3-A3C7-06
5299	TCGA-E2-A15H-01
5300	TCGA-A2-A0EU-01
5301	TCGA-CZ-4865-01
5302	TCGA-BH-A1EX-01
5303	TCGA-GM-A5PV-01
5304	TCGA-G4-6309-01
5305	TCGA-E2-A56Z-01
5306	TCGA-IR-A3LH-01
5307	TCGA-2A-AAYU-01
5308	TCGA-DD-A4NI-01
5309	TCGA-E7-A7XN-01
5310	TCGA-CQ-7063-01
5311	TCGA-D5-6529-01
5312	TCGA-LB-A8F3-01
5313	TCGA-28-2510-01
5314	TCGA-CZ-5457-01
5315	TCGA-75-6205-01
5316	TCGA-AA-3663-01
5317	TCGA-XF-AAML-01
5318	TCGA-J4-A67T-01
5319	TCGA-85-8355-01
5320	TCGA-FU-A57G-01
5321	TCGA-13-1488-01
5322	TCGA-RP-A693-06
5323	TCGA-BQ-5881-01
5324	TCGA-78-7161-01
5325	TCGA-C5-A0TN-01
5326	TCGA-AX-A3G6-01
5327	TCGA-B0-5075-01
5328	TCGA-32-5222-01
5329	TCGA-25-2042-01
5330	TCGA-BP-5192-01
5331	TCGA-43-2581-01
5332	TCGA-33-A4WN-01
5333	TCGA-BJ-A2N9-01
5334	TCGA-A7-A3J0-01
5335	TCGA-Z6-AAPN-01
5336	TCGA-B0-5100-01
5337	TCGA-B9-A44B-01
5338	TCGA-JY-A93E-01
5339	TCGA-CJ-4900-01
5340	TCGA-DU-A5TY-01
5341	TCGA-A2-A25B-01
5342	TCGA-29-1769-01
5343	TCGA-B6-A0X0-01
5344	TCGA-56-8305-01
5345	TCGA-E9-A1RH-01
5346	TCGA-B4-5836-01
5347	TCGA-DK-AA75-01
5348	TCGA-BH-A1FR-01
5349	TCGA-DD-A1EE-01
5350	TCGA-L5-A4OR-01
5351	TCGA-D7-A4YY-01
5352	TCGA-13-0911-01
5353	TCGA-G2-AA3D-01
5354	TCGA-FK-A3SB-01
5355	TCGA-CN-4741-01
5356	TCGA-KB-A6F7-01
5357	TCGA-AJ-A2QO-01
5358	TCGA-44-6777-01
5359	TCGA-RL-AAAS-01
5360	TCGA-KV-A6GE-01
5361	TCGA-UB-A7MA-01
5362	TCGA-BH-A18F-01
5363	TCGA-L9-A5IP-01
5364	TCGA-PE-A5DE-01
5365	TCGA-21-1079-01
5366	TCGA-B8-5158-01
5367	TCGA-S9-A6WH-01
5368	TCGA-LN-A49Y-01
5369	TCGA-CC-A3M9-01
5370	TCGA-CJ-4643-01
5371	TCGA-43-7657-01
5372	TCGA-D8-A27N-01
5373	TCGA-GM-A3NW-01
5374	TCGA-BR-8080-01
5375	TCGA-KS-A41J-01
5376	TCGA-BH-A0W5-01
5377	TCGA-HT-7604-01
5378	TCGA-BH-A0BD-01
5379	TCGA-63-A5MV-01
5380	TCGA-DC-6681-01
5381	TCGA-XK-AAIW-01
5382	TCGA-D3-A8GM-06
5383	TCGA-K6-A3WQ-01
5384	TCGA-EL-A3MY-01
5385	TCGA-4T-AA8H-01
5386	TCGA-20-1686-01
5387	TCGA-BH-A18M-01
5388	TCGA-92-7341-01
5389	TCGA-Q1-A73Q-01
5390	TCGA-98-A53A-01
5391	TCGA-EK-A2R8-01
5392	TCGA-EY-A2OP-01
5393	TCGA-V1-A8WL-01
5394	TCGA-GU-A764-01
5395	TCGA-BH-A0AZ-01
5396	TCGA-AA-A01P-01
5397	TCGA-85-8071-01
5398	TCGA-RD-A8N9-01
5399	TCGA-CN-A6V1-01
5400	TCGA-HT-8010-01
5401	TCGA-HU-A4G6-01
5402	TCGA-23-2081-01
5403	TCGA-EL-A3T1-01
5404	TCGA-QG-A5YX-01
5405	TCGA-B2-5639-01
5406	TCGA-25-2392-01
5407	TCGA-GN-A26A-06
5408	TCGA-55-A48X-01
5409	TCGA-EL-A3CN-01
5410	TCGA-FG-A4MY-01
5411	TCGA-D8-A146-01
5412	TCGA-CR-6471-01
5413	TCGA-HU-A4GH-01
5414	TCGA-E3-A3DZ-01
5415	TCGA-DM-A28E-01
5416	TCGA-2Y-A9GW-01
5417	TCGA-EW-A6SD-01
5418	TCGA-25-2401-01
5419	TCGA-BL-A0C8-01
5420	TCGA-43-8118-01
5421	TCGA-BA-5151-01
5422	TCGA-S5-AA26-01
5423	TCGA-CV-5435-01
5424	TCGA-A7-A0DB-01
5425	TCGA-73-7499-01
5426	TCGA-B6-A1KI-01
5427	TCGA-66-2795-01
5428	TCGA-EW-A1OY-01
5429	TCGA-D6-6824-01
5430	TCGA-55-6971-01
5431	TCGA-DS-A5RQ-01
5432	TCGA-B9-4116-01
5433	TCGA-A8-A094-01
5434	TCGA-VS-A8QA-01
5435	TCGA-DD-A4NO-01
5436	TCGA-HZ-7922-01
5437	TCGA-E9-A22E-01
5438	TCGA-06-0158-01
5439	TCGA-95-7562-01
5440	TCGA-DD-A73G-01
5441	TCGA-A6-6781-01
5442	TCGA-HC-7077-01
5443	TCGA-14-0787-01
5444	TCGA-E7-A7DU-01
5445	TCGA-4Z-AA7O-01
5446	TCGA-97-7546-01
5447	TCGA-BT-A42C-01
5448	TCGA-A3-3382-01
5449	TCGA-DK-A3IL-01
5450	TCGA-CD-A4MH-01
5451	TCGA-PD-A5DF-01
5452	TCGA-DD-AAD0-01
5453	TCGA-HC-7752-01
5454	TCGA-2Y-A9H6-01
5455	TCGA-2J-AABH-01
5456	TCGA-E2-A105-01
5457	TCGA-66-2767-01
5458	TCGA-AJ-A3OJ-01
5459	TCGA-EJ-7786-01
5460	TCGA-DJ-A2PT-01
5461	TCGA-B0-5692-01
5462	TCGA-85-8479-01
5463	TCGA-ER-A3EV-06
5464	TCGA-BR-8677-01
5465	TCGA-C5-A7CK-01
5466	TCGA-A6-5666-01
5467	TCGA-E2-A150-01
5468	TCGA-EE-A29S-06
5469	TCGA-EA-A5FO-01
5470	TCGA-25-1313-01
5471	TCGA-93-8067-01
5472	TCGA-HU-8608-01
5473	TCGA-EM-A2CO-01
5474	TCGA-BP-4983-01
5475	TCGA-43-3920-01
5476	TCGA-E2-A15C-01
5477	TCGA-D3-A8GK-06
5478	TCGA-29-1691-01
5479	TCGA-24-2262-01
5480	TCGA-61-1911-01
5481	TCGA-DU-7013-01
5482	TCGA-CJ-4902-01
5483	TCGA-A2-A0T7-01
5484	TCGA-AA-3489-01
5485	TCGA-DJ-A2PY-01
5486	TCGA-VS-A9UH-01
5487	TCGA-K4-A4AC-01
5488	TCGA-HC-8257-01
5489	TCGA-55-8620-01
5490	TCGA-XF-AAN4-01
5491	TCGA-L5-A4OP-01
5492	TCGA-CM-6164-01
5493	TCGA-G3-A7M5-01
5494	TCGA-06-2557-01
5495	TCGA-73-7498-01
5496	TCGA-38-4632-01
5497	TCGA-ZR-A9CJ-01
5498	TCGA-D3-A3MR-06
5499	TCGA-CH-5754-01
5500	TCGA-CR-6491-01
5501	TCGA-85-A4QR-01
5502	TCGA-75-7027-01
5503	TCGA-DW-7841-01
5504	TCGA-G3-A25V-01
5505	TCGA-LN-A7HW-01
5506	TCGA-DD-AAC8-01
5507	TCGA-A8-A07P-01
5508	TCGA-C5-A8XK-01
5509	TCGA-DU-5872-01
5510	TCGA-EW-A1J6-01
5511	TCGA-HT-A618-01
5512	TCGA-QU-A6IL-01
5513	TCGA-CD-8536-01
5514	TCGA-24-0975-01
5515	TCGA-BH-A0C0-01
5516	TCGA-MH-A562-01
5517	TCGA-C8-A12W-01
5518	TCGA-62-A46P-01
5519	TCGA-21-1078-01
5520	TCGA-CN-A63T-01
5521	TCGA-10-0934-01
5522	TCGA-BH-A1FE-01
5523	TCGA-LL-A740-01
5524	TCGA-A8-A096-01
5525	TCGA-ZG-A9LS-01
5526	TCGA-55-8204-01
5527	TCGA-KV-A74V-01
5528	TCGA-P5-A5EU-01
5529	TCGA-BP-5180-01
5530	TCGA-BH-A0B3-01
5531	TCGA-AR-A5QP-01
5532	TCGA-B0-5113-01
5533	TCGA-CJ-4907-01
5534	TCGA-CW-5585-01
5535	TCGA-RP-A694-06
5536	TCGA-DD-A39Y-01
5537	TCGA-61-1740-01
5538	TCGA-LN-A4A1-01
5539	TCGA-EJ-7218-01
5540	TCGA-BP-4977-01
5541	TCGA-HZ-7289-01
5542	TCGA-HC-7209-01
5543	TCGA-QK-A8ZA-01
5544	TCGA-55-A494-01
5545	TCGA-B8-4143-01
5546	TCGA-IB-A5SQ-01
5547	TCGA-86-8074-01
5548	TCGA-G3-A25U-01
5549	TCGA-FG-5963-01
5550	TCGA-DJ-A4UT-01
5551	TCGA-E2-A152-01
5552	TCGA-BR-8591-01
5553	TCGA-49-AARE-01
5554	TCGA-61-1738-01
5555	TCGA-25-2409-01
5556	TCGA-DH-5140-01
5557	TCGA-33-4533-01
5558	TCGA-UY-A78P-01
5559	TCGA-A8-A08I-01
5560	TCGA-E5-A4TZ-01
5561	TCGA-WE-A8K1-06
5562	TCGA-86-6851-01
5563	TCGA-CZ-5469-01
5564	TCGA-VR-A8ER-01
5565	TCGA-P5-A730-01
5566	TCGA-30-1891-01
5567	TCGA-57-1993-01
5568	TCGA-AC-A8OR-01
5569	TCGA-EE-A29G-06
5570	TCGA-06-0878-01
5571	TCGA-OL-A66O-01
5572	TCGA-E9-A3Q9-01
5573	TCGA-MU-A51Y-01
5574	TCGA-P5-A733-01
5575	TCGA-05-4384-01
5576	TCGA-T2-A6X0-01
5577	TCGA-GL-A59R-01
5578	TCGA-B8-A54K-01
5579	TCGA-FT-A3EE-01
5580	TCGA-DD-AA3A-01
5581	TCGA-E8-A417-01
5582	TCGA-BR-A4J2-01
5583	TCGA-AJ-A3BF-01
5584	TCGA-61-1919-01
5585	TCGA-CK-5913-01
5586	TCGA-KK-A8ID-01
5587	TCGA-DU-7301-01
5588	TCGA-LL-A5YM-01
5589	TCGA-BH-A0C7-01
5590	TCGA-13-1498-01
5591	TCGA-DJ-A4V4-01
5592	TCGA-32-2616-01
5593	TCGA-AF-3911-01
5594	TCGA-37-4135-01
5595	TCGA-BB-7870-01
5596	TCGA-AC-A2FB-01
5597	TCGA-DU-A7TI-01
5598	TCGA-CN-6018-01
5599	TCGA-HT-7616-01
5600	TCGA-DD-AAW1-01
5601	TCGA-VQ-A8PX-01
5602	TCGA-H2-A421-01
5603	TCGA-EJ-5510-01
5604	TCGA-BQ-7056-01
5605	TCGA-E2-A1LI-01
5606	TCGA-ZG-A9LZ-01
5607	TCGA-VP-A87C-01
5608	TCGA-B6-A0RH-01
5609	TCGA-AO-A0J4-01
5610	TCGA-DV-5566-01
5611	TCGA-EM-A2OW-01
5612	TCGA-EJ-5524-01
5613	TCGA-E7-A97P-01
5614	TCGA-DD-A4NV-01
5615	TCGA-34-5927-01
5616	TCGA-AR-A0TZ-01
5617	TCGA-12-0619-01
5618	TCGA-06-0132-01
5619	TCGA-39-5011-01
5620	TCGA-EW-A1PC-01
5621	TCGA-EL-A3CT-01
5622	TCGA-91-6847-01
5623	TCGA-NC-A5HM-01
5624	TCGA-DD-A39X-01
5625	TCGA-AR-A251-01
5626	TCGA-EJ-7123-01
5627	TCGA-CG-4442-01
5628	TCGA-VR-AA4D-01
5629	TCGA-5P-A9JU-01
5630	TCGA-G3-AAV2-01
5631	TCGA-AZ-6607-01
5632	TCGA-BR-7901-01
5633	TCGA-55-8505-01
5634	TCGA-AO-A12H-01
5635	TCGA-DK-A3IN-01
5636	TCGA-HC-8266-01
5637	TCGA-HT-8019-01
5638	TCGA-CR-7393-01
5639	TCGA-77-A5GF-01
5640	TCGA-55-7911-01
5641	TCGA-JW-A69B-01
5642	TCGA-CR-7364-01
5643	TCGA-BA-4074-01
5644	TCGA-EM-A3FR-01
5645	TCGA-DD-AAD6-01
5646	TCGA-E8-A436-01
5647	TCGA-41-5651-01
5648	TCGA-A8-A06P-01
5649	TCGA-66-2756-01
5650	TCGA-56-A4BY-01
5651	TCGA-J2-8194-01
5652	TCGA-DU-A7TC-01
5653	TCGA-WE-A8JZ-06
5654	TCGA-56-8624-01
5655	TCGA-AJ-A3QS-01
5656	TCGA-SX-A7SO-01
5657	TCGA-KK-A59Y-01
5658	TCGA-D8-A27I-01
5659	TCGA-5P-A9KH-01
5660	TCGA-ZG-A9L6-01
5661	TCGA-B6-A0IP-01
5662	TCGA-02-2483-01
5663	TCGA-AO-A126-01
5664	TCGA-06-0238-01
5665	TCGA-JY-A6FA-01
5666	TCGA-VS-A9V5-01
5667	TCGA-5P-A9K8-01
5668	TCGA-A8-A09R-01
5669	TCGA-C8-A12Y-01
5670	TCGA-B6-A2IU-01
5671	TCGA-C5-A1MH-01
5672	TCGA-FS-A1ZR-06
5673	TCGA-S9-A6WP-01
5674	TCGA-SX-A71V-01
5675	TCGA-FE-A231-01
5676	TCGA-ET-A39K-01
5677	TCGA-85-7699-01
5678	TCGA-J8-A42S-01
5679	TCGA-DD-A11B-01
5680	TCGA-E9-A5UO-01
5681	TCGA-BQ-7051-01
5682	TCGA-IG-A8O2-01
5683	TCGA-XF-AAMY-01
5684	TCGA-61-2097-01
5685	TCGA-VS-A8EJ-01
5686	TCGA-FR-A7U8-06
5687	TCGA-34-2600-01
5688	TCGA-IB-7645-01
5689	TCGA-DB-A64S-01
5690	TCGA-XX-A89A-01
5691	TCGA-VS-A9UO-01
5692	TCGA-C8-A12X-01
5693	TCGA-A2-A1FX-01
5694	TCGA-BR-6801-01
5695	TCGA-IK-8125-01
5696	TCGA-AC-A5XU-01
5697	TCGA-FG-A711-01
5698	TCGA-E2-A1IN-01
5699	TCGA-VQ-A8DT-01
5700	TCGA-AO-A12E-01
5701	TCGA-EE-A2MG-06
5702	TCGA-Y8-A894-01
5703	TCGA-G4-6320-01
5704	TCGA-EK-A3GK-01
5705	TCGA-D8-A1JL-01
5706	TCGA-Q3-A5QY-01
5707	TCGA-CA-6719-01
5708	TCGA-06-0210-01
5709	TCGA-HC-8264-01
5710	TCGA-QS-A8F1-01
5711	TCGA-EJ-7318-01
5712	TCGA-DM-A28F-01
5713	TCGA-G9-6366-01
5714	TCGA-TN-A7HJ-01
5715	TCGA-EE-A3J3-06
5716	TCGA-NC-A5HH-01
5717	TCGA-59-2348-01
5718	TCGA-BH-AB28-01
5719	TCGA-EE-A2MS-06
5720	TCGA-04-1331-01
5721	TCGA-24-2298-01
5722	TCGA-K4-A3WU-01
5723	TCGA-J9-A8CK-01
5724	TCGA-D3-A3ML-06
5725	TCGA-C8-A27A-01
5726	TCGA-BP-5191-01
5727	TCGA-DO-A2HM-01
5728	TCGA-D8-A1XB-01
5729	TCGA-CC-5260-01
5730	TCGA-DD-AADF-01
5731	TCGA-CC-A7II-01
5732	TCGA-CR-7372-01
5733	TCGA-MN-A4N4-01
5734	TCGA-DU-7302-01
5735	TCGA-55-8092-01
5736	TCGA-HC-7744-01
5737	TCGA-CZ-5461-01
5738	TCGA-EL-A3ZS-01
5739	TCGA-D8-A1JJ-01
5740	TCGA-CD-8533-01
5741	TCGA-4Z-AA7N-01
5742	TCGA-V5-A7RE-01
5743	TCGA-CV-6951-01
5744	TCGA-J4-A83M-01
5745	TCGA-CC-A5UE-01
5746	TCGA-QH-A6CZ-01
5747	TCGA-KK-A7AP-01
5748	TCGA-MA-AA3Y-01
5749	TCGA-AC-A4ZE-01
5750	TCGA-67-6215-01
5751	TCGA-P4-A5EB-01
5752	TCGA-CV-7415-01
5753	TCGA-L5-A43E-01
5754	TCGA-49-4494-01
5755	TCGA-B0-4818-01
5756	TCGA-IZ-A6M9-01
5757	TCGA-CV-7437-01
5758	TCGA-F4-6807-01
5759	TCGA-97-A4LX-01
5760	TCGA-VS-A9UJ-01
5761	TCGA-EJ-7791-01
5762	TCGA-F4-6805-01
5763	TCGA-B8-A7U6-01
5764	TCGA-NC-A5HJ-01
5765	TCGA-R6-A6DN-01
5766	TCGA-EL-A3TB-01
5767	TCGA-DF-A2KN-01
5768	TCGA-DD-A4ND-01
5769	TCGA-2Y-A9H3-01
5770	TCGA-B0-5696-01
5771	TCGA-E2-A158-01
5772	TCGA-B0-5098-01
5773	TCGA-CQ-6228-01
5774	TCGA-CC-A5UD-01
5775	TCGA-HC-7075-01
5776	TCGA-GM-A2DC-01
5777	TCGA-06-0187-01
5778	TCGA-85-8048-01
5779	TCGA-69-7765-01
5780	TCGA-BR-A452-01
5781	TCGA-43-5668-01
5782	TCGA-PQ-A6FI-01
5783	TCGA-BH-A0B7-01
5784	TCGA-DU-A5TS-01
5785	TCGA-D5-6920-01
5786	TCGA-KK-A8IJ-01
5787	TCGA-L7-A6VZ-01
5788	TCGA-95-7947-01
5789	TCGA-IN-A6RI-01
5790	TCGA-H5-A2HR-01
5791	TCGA-13-1506-01
5792	TCGA-63-7021-01
5793	TCGA-S9-A6U2-01
5794	TCGA-99-8028-01
5795	TCGA-HC-A8CY-01
5796	TCGA-CD-8525-01
5797	TCGA-HN-A2NL-01
5798	TCGA-B5-A3FH-01
5799	TCGA-FY-A4B0-01
5800	TCGA-CJ-5680-01
